GRB,EP,Instrument,RA_deg,Dec_deg,Error_deg,po_CircularID,TriggerDate,TriggerTime,time_CircularID,T90_s,T90_err_s,T90_CircularID,GRBType,CircularID,EnergyBand,redshift,Comment,CircularType
GRB 240928A,,SVOM/GRM,6.7,65.6,8.9,37637.0,2024-09-28,19:02:10,37637.0,8.7,0.14,37637.0,L,37637,,,,"Detection, Localization, Refined Localization, Gamma-ray, Timing, Observation"
GRB 240926A,,"SVOM/GRM, IPN, Konus-Wind",240.361,45.364,,37639.0,2024-09-26,11:42:44,37639.0,75.0,,37701.0,L,"37616, 37639, 37701",,,,"Detection, Localization, Refined Localization, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray, Spectroscopy, Timing; Detection, Gamma-ray, Spectroscopy, Timing, Upper Limit, Observation"
GRB 240919A,EP240919a,"SVOM/GRM, Fermi/GBM, EP/WXT",334.2797,-9.7362,0.0055555555555555,37561.0,2024-09-19,14:47:40,37580.0,30.0,,37580.0,L,"37574, 37580, 37561",,,,"Detection, Localization, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray, X-ray, Spectroscopy, Timing; Detection, Localization, X-ray, Spectroscopy, Observation"
GRB 240918B,,"Konus-Wind, Fermi/GBM, AstroSat/CZTI, IPN",142.54,-17.36,2.03,37558.0,2024-09-18,20:56:55.787000,37603.0,4.4,,37603.0,"L, L?","37603, 37558, 37588, 37602",20-200 keV,,,"Detection, Gamma-ray, Spectroscopy, Timing, Upper Limit, Observation; Detection, Localization, Gamma-ray, Spectroscopy, Observation; Detection, Gamma-ray, Timing; Detection, Localization, Gamma-ray, Spectroscopy, Timing"
GRB 240918A,,"Fermi/GBM, INTEGRAL",221.6,17.0,10.4,37549.0,2024-09-18,20:55:11,37549.0,,,,L?,"37549, 37560",,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray"
GRB 240916B,,Fermi/GBM,56.5,9.0,17.6,37525.0,2024-09-16,14:36:45,37525.0,,,,S?,37525,,,,"Detection, Localization, Gamma-ray"
GRB 240916A,,"Fermi/GBM, INTEGRAL, GRBAlpha",233.2,-7.1,1.2,37518.0,2024-09-16,01:22:55,37518.0,32.0,,37535.0,"L?, L","37522, 37518, 37519, 37543, 37532, 37535",10-1000 keV,"0.0267, 2.61",,"Detection, Localization, Gamma-ray, Optical, Redshift, Observation; Detection, Localization, Gamma-ray; Detection, Gamma-ray; Detection, Gamma-ray, Radio, Timing, Observation; Detection, Gamma-ray, Optical, Redshift, Host Galaxy, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Redshift, Observation"
GRB 240914B,,"AstroSat/CZTI, Fermi/GBM, GRBAlpha",291.4,30.3,1.9,37496.0,2024-09-14,07:09:47.310000,37524.0,21.0,,37542.0,"L, L?","37506, 37524, 37542, 37496",20-200 keV,,,"Detection, Gamma-ray, Timing; Detection, Localization, Gamma-ray; Detection, Gamma-ray, Radio, Timing, Observation; Detection, Localization, Gamma-ray, Spectroscopy"
GRB 240914A,,"SVOM/GRM, SVOM/ECLAIRs",54.281,-35.027,,37495.0,2024-09-14,01:40:03.900000,37504.0,4.6,,37504.0,,"37504, 37495",8-50 keV,,,"Detection, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray, Timing"
GRB 240913C,EP240913a,"IPN, AstroSat/CZTI, INTEGRAL, Fermi/GBM, EP/WXT",16.681,16.75,0.0416666666666666,37492.0,2024-09-13,11:39:33,37492.0,1100.0,,37492.0,L,"37538, 37505, 37510, 37509, 37492, 37497","20-200 keV, 10-1000 keV, 0.5-4 keV",,,"Detection, Localization, Gamma-ray, X-ray, Spectroscopy, Timing; Detection, Gamma-ray, X-ray, Timing; Detection, Gamma-ray, Spectroscopy, Timing; Detection, Localization, X-ray, Spectroscopy, Observation"
GRB 240913B,,Fermi/GBM,89.3,-14.3,12.0,37491.0,2024-09-13,20:03:39,37491.0,,,,S?,37491,,,,"Detection, Localization, Gamma-ray"
GRB 240913A,,Fermi/GBM,68.7,13.8,6.0,37481.0,2024-09-13,03:21:41,37481.0,,,,L?,37481,,,,"Detection, Localization, Gamma-ray"
GRB 240913,,Fermi/GBM,,,,37485.0,2024-09-13,12:08:01,37485.0,,,,,37485,,,,"Detection, Upper Limit, Observation"
GRB 240912B,,Fermi/GBM,226.1,42.6,2.0,37472.0,2024-09-12,12:38:00,37472.0,,,,L?,37472,,,likely due to local particles,"Detection, Localization, Gamma-ray"
GRB 240912A,,"Swift/BAT, SVOM/GRM, Fermi/GBM, Konus-Wind, INTEGRAL",124.625,33.999,0.0166666666666666,37539.0,2024-09-12,01:46:39,37466.0,118.0,,37624.0,"L, L?","37466, 37479, 37469, 37484, 37465, 37624, 37473, 37539, 37476, 37478, 37471","15-150 keV, 10-1000 keV","1.234, 1.23",,"Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Observation; Detection, Refined Localization, Gamma-ray, X-ray, Spectroscopy, Redshift, Observation; Gamma-ray, Optical, Spectroscopy, Redshift, Observation; Detection, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray; Detection, Gamma-ray, Spectroscopy, Timing, Redshift, Observation; Detection, Gamma-ray; Detection, Localization, Refined Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Redshift, Host Galaxy, Observation; Detection, Localization, Gamma-ray, X-ray, Spectroscopy, Timing, Observation; Detection, Gamma-ray, Optical, Spectroscopy, Redshift"
GRB 240911A,,SVOM/ECLAIRs,351.3,21.33,,37462.0,2024-09-11,20:38:48,37462.0,,,,,37462,20-120 keV,,,"Detection, Localization, Gamma-ray, Optical"
GRB 240910B,,Fermi/GBM,171.34,29.24,7.48,37449.0,2024-09-10,11:42:30.550000,37449.0,,,,S?,37449,,,,"Detection, Localization, Gamma-ray"
GRB 240910A,,"GRBAlpha, Fermi/GBM, SVOM/GRM",15.1,4.5,4.5,37441.0,2024-09-10,03:39:07,37467.0,107.0,,37450.0,"L, L?","37450, 37441, 37467, 37445",,1.46,,"Detection, Gamma-ray, Radio, Timing, Observation; Detection, Localization, Gamma-ray; Detection, Optical, Spectroscopy, Redshift, Observation; Detection, Localization, Gamma-ray, Observation"
GRB 240909,,Fermi/GBM,,,,37435.0,2024-09-09,15:23:21,37435.0,,,,,37435,,,,"Detection, Upper Limit, Observation"
GRB 240908A,,Fermi/GBM,43.1,39.6,11.9,37428.0,2024-09-08,13:46:04,37428.0,,,,S?,37428,,,,"Detection, Localization, Gamma-ray"
GRB 240905E,,"Swift/BAT, SVOM/GRM",345.799,35.495,0.05,37397.0,2024-09-05,18:26:03,37397.0,10.0,,37397.0,,"37397, 37404",,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, Gamma-ray, Timing, Observation"
GRB 240905D,,"Fermi/GBM, AstroSat/CZTI",215.1,-65.5,4.8,37392.0,2024-09-05,10:37:30,37392.0,0.3,,37395.0,"L?, L","37392, 37395",20-200 keV,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Timing"
GRB 240905C,,Fermi/GBM,173.4,-0.2,1.0,37390.0,2024-09-05,08:34:13,37390.0,,,,L?,37390,,,,"Detection, Localization, Gamma-ray"
GRB 240905B,,"Fermi/GBM, AstroSat/CZTI, Konus-Wind, IPN, Fermi/LAT",268.0,14.2,0.2,37418.0,2024-09-05,04:27:16,37389.0,1.3,,37436.0,"S, S?","37436, 37391, 37613, 37389, 37455, 37418","10-1000 keV, 20-200 keV",,,"Detection, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Localization, Gamma-ray, Timing; Detection, Gamma-ray, Spectroscopy, Timing, Upper Limit, Observation; Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, Gamma-ray, Observation"
GRB 240905A,,"SVOM/GRM, Fermi/GBM",270.5,-24.7,6.1,37386.0,2024-09-05,01:16:17,37386.0,4.0,,37394.0,L?,"37394, 37386",,,,"Detection, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray"
GRB 240904A,,Swift/BAT,136.44,-30.506,0.05,37383.0,2024-09-04,16:04:19,37383.0,22.0,,37383.0,,37383,,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Timing"
GRB 240904,,Fermi/GBM,,,,37384.0,2024-09-04,17:31:27,37384.0,,,,,37384,,,,"Detection, Upper Limit, Observation"
GRB 240902B,,AstroSat/CZTI,,,,37407.0,2024-09-02,02:45:57,37407.0,,,,L,37407,20-200 keV,,,"Detection, Gamma-ray, Timing"
GRB 240902A,,AstroSat/CZTI,,,,37405.0,2024-09-02,01:05:06.710000,37405.0,,,,L,37405,20-200 keV,,,"Detection, Gamma-ray, Timing"
GRB 240901,,Fermi/GBM,,,,37368.0,2024-09-01,00:04:54,37371.0,,,,,"37368, 37371",,,,"Detection, Upper Limit, Observation"
GRB 240831B,,Fermi/GBM,284.49,47.35,16.75,37376.0,2024-08-31,17:02:38.470000,37376.0,,,,S?,37376,,,,"Detection, Localization, Gamma-ray"
GRB 240831A,,Fermi/GBM,286.3,40.2,1.1,37362.0,2024-08-31,14:54:49,37362.0,,,,L?,37362,,,Not a GRB.,"Detection, Localization, Gamma-ray"
GRB 240831,,Fermi/GBM,,,,37364.0,2024-08-31,17:05:46,37364.0,,,,,37364,,,,"Detection, Upper Limit, Observation"
GRB 240830,,Fermi/GBM,,,,37351.0,2024-08-30,11:27:13,37351.0,,,,,37351,,,,"Detection, Upper Limit, Observation"
GRB 240829B,,"Fermi/GBM, GRBAlpha",204.6,57.3,1.0,37342.0,2024-08-29,01:23:40.700000,37342.0,9.5,,37366.0,"L?, L","37342, 37366",,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Radio, Timing, Observation"
GRB 240829A,,Swift/BAT,143.079,-18.687,0.0283333333333333,37356.0,2024-08-29,03:56:28,37333.0,40.0,,37333.0,,"37333, 37356",15-150 keV,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Timing; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing"
GRB 240829,,Fermi/GBM,,,,37343.0,2024-08-29,19:59:54,37343.0,,,,,37343,,,,"Detection, Upper Limit, Observation"
GRB 240828B,,SVOM/ECLAIRs,63.36,16.71,,37318.0,2024-08-28,13:12:43,37318.0,,,,,37318,5-8 keV,,,"Detection, Localization, Gamma-ray, X-ray, Optical"
GRB 240828A,,"Fermi/GBM, Fermi/LAT, GECAM-B, AstroSat/CZTI, SVOM/GRM",225.49,36.64,0.3,37331.0,2024-08-28,14:55:06,37317.0,45.0,,37382.0,"L?, L","37317, 37331, 37377, 37328, 37382",20-200 keV,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Observation; Detection, Localization, Refined Localization, Gamma-ray, X-ray, Spectroscopy, Timing; Detection, Gamma-ray, Timing; Detection, Gamma-ray, Timing, Observation"
GRB 240828,,Fermi/LAT,,,,37329.0,2024-08-28,17:08:48,37329.0,,,,,37329,,,,"Detection, Gamma-ray, Upper Limit, Observation"
GRB 240827,,Fermi/GBM,,,,37320.0,2024-08-27,11:25:22,37320.0,,,,,37320,,,,"Detection, Upper Limit, Observation"
GRB 240825A,,"Fermi/GBM, Swift/BAT, Konus-Wind, Fermi/LAT, INTEGRAL, GECAM-B, AstroSat/CZTI",344.57,1.019,0.0166666666666666,37355.0,2024-08-25,15:52:59,37274.0,57.2,8.57,37355.0,"L?, L","37273, 37274, 37536, 37302, 37310, 37288, 37537, 37355, 37315, 37298, 37293, 37367, 37294","15-150 keV, 20-200 keV","0.659, 0.66",,"Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, X-ray, Optical, Spectroscopy, Timing, Redshift; Detection, Gamma-ray, Spectroscopy, Timing, Redshift, Observation; Gamma-ray, Optical, Spectroscopy, Redshift, Observation; Detection, Gamma-ray, Observation; Detection, Gamma-ray; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing; Detection, Refined Localization, Gamma-ray, Spectroscopy, Timing, Redshift; Detection, Gamma-ray, Timing; Detection, Gamma-ray, Optical, Redshift, Host Galaxy, Observation; Gamma-ray, Optical, Redshift, Upper Limit, Observation; Detection, Refined Localization, Gamma-ray, X-ray, Spectroscopy, Redshift, Observation"
GRB 240824C,,Fermi/GBM,164.53,-28.5,5.97,37264.0,2024-08-24,15:22:15.950000,37264.0,,,,L?,37264,,,,"Detection, Localization, Gamma-ray"
GRB 240824B,,"Fermi/GBM, MAXI/GSC",17.672,2.083,0.27,37261.0,2024-08-24,13:10:30,37261.0,,,,S?,"37260, 37261",,,,"Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, X-ray, Upper Limit"
GRB 240824A,,Swift/BAT,213.176,63.735,0.0233333333333333,37272.0,2024-08-24,01:03:25,37254.0,40.0,,37254.0,,"37254, 37272",15-150 keV,,,"Detection, Gamma-ray, X-ray, Optical, Timing, Upper Limit; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing"
GRB 240822A,,AstroSat/CZTI,,,,37248.0,2024-08-22,02:46:21,37248.0,,,,S,37248,20-200 keV,,,"Detection, Gamma-ray, Timing"
GRB 240822,,Fermi/GBM,,,,37235.0,2024-08-22,17:42:03,37235.0,,,,,37235,,,,"Detection, Upper Limit, Observation"
GRB 240821B,,"Fermi/GBM, EIRSAT-1/GMOD",228.98,77.4,3.28,37224.0,2024-08-21,17:17:35.600000,37231.0,,,,L?,"37224, 37231",,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray"
GRB 240821A,,"EIRSAT-1/GMOD, SVOM/GRM, SVOM/ECLAIRs, Fermi/GBM",348.4,-14.1,2.0,37219.0,2024-08-21,18:35:50.150000,37220.0,1.9,,37239.0,"S, S?","37319, 37731, 37232, 37227, 37220, 37369, 37931, 37221, 37226, 37219, 37239","8-120 keV, 10-1000 keV","0.488, 0.238, 1.18?0.62?0.24?","z = 0.238 (#37731), not ambiguous z from #37369 and #37319","Detection, Localization, X-ray, Optical, Redshift, Host Galaxy, Observation; Detection, Redshift, Host Galaxy, Observation; Detection, Gamma-ray; Detection, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray, Optical; Detection, Optical, Spectroscopy, Redshift, Host Galaxy, Upper Limit, Observation; Detection, Optical, Spectroscopy, Redshift, Host Galaxy, Observation; Detection, Localization, Gamma-ray, Spectroscopy; Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation"
GRB 240821,,Fermi/GBM,,,,37233.0,2024-08-21,13:16:16,37237.0,,,,,"37233, 37237, 37238",,,,"Detection, Upper Limit, Observation"
GRB 240820B,,SVOM/GRM,,,,37216.0,2024-08-20,20:11:30,37216.0,3.0,,37216.0,L,37216,,,,"Detection, Gamma-ray, Timing, Observation"
GRB 240820A,,Fermi/GBM,142.3,49.5,29.5,37204.0,2024-08-20,01:54:40,37204.0,,,,L?,37204,,,,"Detection, Localization, Gamma-ray"
GRB 240820,,Fermi/GBM,,,,37210.0,2024-08-20,17:38:41,37223.0,,,,,"37210, 37223, 37209",,,,"Detection, Upper Limit, Observation"
GRB 240819A,,SVOM/ECLAIRs,310.91,49.59,,37208.0,2024-08-19,02:35:21.200000,37208.0,,,,,37208,8-50 keV,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Observation"
GRB 240817A,,Fermi/GBM,227.0,-45.8,7.8,37197.0,2024-08-17,01:22:07,37197.0,,,,S?,37197,,,,"Detection, Localization, Gamma-ray"
GRB 240816,,"Fermi/GBM, INTEGRAL",,,,37189.0,2024-08-16,00:20:52,37196.0,,,,,"37189, 37196",,,,"Detection, Upper Limit, Observation"
GRB 240815A,,SVOM/GRM,,,,37198.0,2024-08-15,22:37:09,37198.0,21.6,,37198.0,L,37198,,,,"Detection, Gamma-ray, Timing, Observation"
GRB 240814C,,"Fermi/GBM, SVOM/GRM",136.1,47.2,2.4,37181.0,2024-08-14,18:50:17,37181.0,58.0,,37200.0,L?,"37181, 37200",,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Timing, Observation"
GRB 240814B,,"Fermi/GBM, GRBAlpha",38.1,51.2,4.0,37177.0,2024-08-14,11:34:55,37177.0,7.0,,37190.0,"L?, L","37177, 37190",,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Radio, Timing, Observation"
GRB 240814A,,"SVOM/GRM, Fermi/GBM",48.4,-4.6,2.1,37176.0,2024-08-14,03:55:56,37202.0,13.0,,37202.0,L?,"37202, 37176, 41378",10-1000 keV,,,"Detection, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation"
GRB 240814,,Fermi/GBM,,,,37182.0,2024-08-14,18:53:27,37182.0,,,,,37182,,,,"Detection, Upper Limit, Observation"
GRB 240813,,Fermi/GBM,,,,37174.0,2024-08-13,11:58:12,37174.0,,,,,37174,,,,"Detection, Upper Limit, Observation"
GRB 240812D,,Fermi/GBM,46.7,25.4,2.0,37161.0,2024-08-12,22:34:03,37161.0,,,,L?,37161,,,,"Detection, Localization, Gamma-ray"
GRB 240812C,,Fermi/GBM,74.8,-39.9,1.0,37160.0,2024-08-12,22:00:50,37160.0,,,,L?,37160,,,,"Detection, Localization, Gamma-ray"
GRB 240812B,,"SVOM/GRM, AstroSat/CZTI",,,,37179.0,2024-08-12,09:05:54,37179.0,13.2,,37179.0,L,"37179, 37152",20-200 keV,,,"Detection, Gamma-ray, Timing, Observation; Detection, Gamma-ray, Timing"
GRB 240812A,,Fermi/GBM,29.2,-63.6,1.0,37143.0,2024-08-12,02:14:40,37143.0,,,,L?,37143,,,,"Detection, Localization, Gamma-ray"
GRB 240811A,,"Konus-Wind, Swift/BAT",226.328,28.884,0.03,37155.0,2024-08-11,14:07:33,37136.0,50.0,,37136.0,L,"37173, 37155, 37136","20-300 keV, 15-150 keV",,,"Detection, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Upper Limit"
GRB 240811,,Fermi/GBM,,,,37138.0,2024-08-11,16:56:20,37138.0,,,,,37138,,,,"Detection, Upper Limit, Observation"
GRB 240810A,,"SVOM/GRM, IPN, Konus-Wind, Fermi/GBM",140.1,-41.4,3.1,37133.0,2024-08-10,21:07:17.735000,37172.0,0.1,,37172.0,"S, S?","37166, 37156, 37172, 37133",,,,"Detection, Localization, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray, Spectroscopy, Timing; Detection, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Localization, Gamma-ray"
GRB 240809B,,MAXI/GSC,238.792,-21.308,0.29,37124.0,2024-08-09,19:36:59,37124.0,,,,,37124,,,,"Detection, Localization, X-ray, Upper Limit"
GRB 240809A,,"Konus-Wind, Swift/BAT, SVOM/GRM",237.545,-2.331,0.0166666666666666,37154.0,2024-08-09,08:30:28,37113.0,1.1,,37113.0,L,"37139, 37110, 37113, 37122, 37129, 37154",15-150 keV,"1.494, 1.495",,"Detection, Gamma-ray, Spectroscopy, Timing, Redshift, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, Gamma-ray, Timing, Observation; Detection, Optical, Spectroscopy, Redshift, Observation; Detection, Optical, Redshift, Host Galaxy, Observation; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing"
GRB 240808A,,"SVOM/GRM, AstroSat/CZTI",,,,37112.0,2024-08-08,11:57:57,37112.0,4.0,,37112.0,L,"37112, 37126",20-200 keV,,,"Detection, Gamma-ray, Timing, Observation; Detection, Gamma-ray, Timing"
GRB 240807B,,"AstroSat/CZTI, Fermi/GBM",297.35,-42.71,7.82,37101.0,2024-08-07,22:04:13.590000,37101.0,,,,"S, S?","37107, 37101",20-200 keV,,,"Detection, Gamma-ray, Timing; Detection, Localization, Gamma-ray"
GRB 240807A,EP240807a,"Konus-Wind, IPN, SVOM/GRM, Fermi/GBM, EP/WXT",300.97,-68.777,0.0416666666666666,37088.0,2024-08-07,05:42:45,37120.0,,,,"L, S?","37130, 37120, 37111, 37089, 37088","20-300 keV, 0.5-4 keV",,,"Detection, Gamma-ray, X-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray, X-ray, Spectroscopy, Timing; Detection, Gamma-ray, X-ray, Timing, Observation; Detection, Localization, Gamma-ray; Detection, Localization, X-ray, Spectroscopy, Observation"
GRB 240807,,Fermi/GBM,,,,37098.0,2024-08-07,02:21:37,37098.0,,,,,37098,,,,"Detection, Upper Limit, Observation"
GRB 240806,,Fermi/GBM,,,,37082.0,2024-08-06,17:56:01,37082.0,,,,,37082,,,,"Detection, Upper Limit, Observation"
GRB 240805B,,Swift/BAT,254.215,18.314,0.0233333333333333,37084.0,2024-08-05,14:28:54,37043.0,70.0,,37043.0,,"37043, 37084",15-150 keV,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Upper Limit; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing"
GRB 240805A,,"SVOM/GRM, Fermi/GBM, Swift/BAT, Fermi/LAT, INTEGRAL, Konus-Wind",190.919,-53.603,0.0131666666666666,37083.0,2024-08-05,02:02:20,37031.0,37.34,6.22,37083.0,"L, L?","37054, 37075, 37083, 37031, 37042, 37041, 37032, 37077, 37037","10-1000 keV, 15-150 keV, 20-200 keV",,,"Detection, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray; Detection, Gamma-ray, Observation; Detection, Gamma-ray, Spectroscopy; Detection, Gamma-ray, X-ray, Optical; Detection, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Localization, Refined Localization, Gamma-ray"
GRB 240805,,Fermi/GBM,,,,37058.0,2024-08-05,00:05:26,37058.0,,,,,37058,,,,"Detection, Upper Limit, Observation"
GRB 240804B,EP240804a,"Konus-Wind, EP/WXT",337.644,-39.121,0.0666666666666666,37034.0,2024-08-04,21:36:48,37071.0,,,,L,"37071, 37039, 37034",100-400 keV,3.662,,"Detection, Localization, Gamma-ray, X-ray, Spectroscopy, Timing, Redshift; Detection, Localization, X-ray, Redshift; Detection, Localization, X-ray, Spectroscopy, Observation"
GRB 240804A,,Fermi/GBM,266.5,59.8,3.7,37028.0,2024-08-04,19:06:02,37028.0,,,,L?,37028,,,,"Detection, Localization, Gamma-ray"
GRB 240804,,Fermi/GBM,,,,37027.0,2024-08-04,16:54:32,37027.0,,,,,37027,,,,"Detection, Upper Limit, Observation"
GRB 240802A,EP240802a,"IPN, SVOM/GRM, Konus-Wind, AstroSat/CZTI, EP/WXT",287.807,-2.3125,0.0027777777777777,37019.0,2024-08-02,10:32:52,37019.0,60.0,,37022.0,L,"37078, 37026, 37022, 37079, 37018, 37019",20-200 keV,,,"Localization, Gamma-ray, Spectroscopy; Detection, Localization, Gamma-ray, X-ray, Spectroscopy, Timing; Detection, Localization, Refined Localization, Gamma-ray, Timing, Observation; Detection, Gamma-ray, X-ray, Spectroscopy, Timing, Observation; Detection, Gamma-ray, Timing; Detection, Localization, X-ray, Spectroscopy, Observation"
GRB 240802,,Fermi/GBM,,,,37020.0,2024-08-02,16:58:36,37020.0,,,,,37020,,,,"Detection, Upper Limit, Observation"
GRB 240801B,,"AstroSat/CZTI, Fermi/GBM",124.41,13.21,1.0,37006.0,2024-08-01,04:39:16.781000,37006.0,,,,L,"36996, 37011, 37006",20-200 keV,,Likely solar flare.,"Detection, Gamma-ray, Timing; Detection, Localization, Gamma-ray"
GRB 240801A,,"Fermi/GBM, SVOM/GRM, GRBAlpha",25.4,25.1,2.5,36994.0,2024-08-01,03:18:09,36994.0,33.0,,37424.0,"L?, L","36994, 37424, 37102",,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Timing, Observation; Detection, Gamma-ray, Radio, Timing, Observation"
GRB 240801,,Fermi/GBM,,,,37003.0,2024-08-01,18:06:35,37003.0,,,,,37003,,,,"Detection, Upper Limit, Observation"
GRB 240731A,,"Fermi/GBM, AstroSat/CZTI",8.65,-46.27,6.55,36992.0,2024-07-31,14:20:12.450000,36992.0,,,,L?,"36992, 36989",100-500 keV,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Timing"
GRB 240731,,Fermi/GBM,,,,36991.0,2024-07-31,18:45:04,36991.0,,,,,"36991, 36990",,,,"Detection, Upper Limit, Observation"
GRB 240730C,,AstroSat/CZTI,,,,36993.0,2024-07-30,19:40:34.500000,36993.0,,,,L,36993,20-200 keV,,,"Detection, Gamma-ray, Timing"
GRB 240730B,,Fermi/GBM,202.2,23.2,1.0,36984.0,2024-07-30,19:38:18,36984.0,,,,L?,36984,,,,"Detection, Localization, Gamma-ray"
